owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
1869712375,山城小栗旬的理发日记,https://i1.hdslb.com/bfs/face/21a7acb06d7ecbd35d27213f87ea6749f9fd18e0.jpg,"一个有点东西，东西不多的up主
在重庆（二刀刘男士理发馆）
会剪发
有点帅
挣不少
喜欢女
是个好人
也是个俗人
我们来给理发师正名的！
",男,6.0,True,bilibili 2022百大UP主、2022年度黑马UP主,2.0,3812859.0,101.0,196.0
2029306,-评头论足-,https://i1.hdslb.com/bfs/face/90c87ce17a6234b7ab4e0ffb7179f45e9613d0a1.jpg,商务合作信箱：pinggaoda@qq.com,男,6.0,True,bilibili 知名动漫UP主,2.0,1352614.0,1.0,1094.0
624052719,切片计划,https://i0.hdslb.com/bfs/face/1e6e299a944f139da64a889126ece71fce9d499f.jpg,"用影像、感受力与女性的眼睛，打开世界的另一种观看方式。
合作请加：qiepianjihua",保密,6.0,True,bilibili 知名影视UP主,1.0,1773573.0,113.0,120.0
326427334,星球研究所,https://i1.hdslb.com/bfs/face/9840d62117e6d9508da58db8796fc7f443ca8fb5.jpg,热爱人类，热爱地球。《这里是中国》作者。店铺名：星球研究所,保密,6.0,True,bilibili 知名UP主,2.0,5132017.0,177.0,188.0
276928941,林捂捂,https://i0.hdslb.com/bfs/face/130befe6530b010a915b2af8f8852b8a743fdbfa.jpg,"一个年纪轻轻就脱离了高级趣味的人…
全平台都叫林捂捂",男,6.0,True,bilibili 知名UP主,2.0,1214471.0,511.0,225.0
1724598,森纳映画,https://i0.hdslb.com/bfs/face/168adb6135df48f581d142663ecd797d328b58d3.jpg,向真理和自由，无名的献身。 ,男,6.0,True,bilibili 2022百大UP主、知名游戏UP主,1.0,2471350.0,93.0,388.0
10119428,小片片说大片,https://i2.hdslb.com/bfs/face/949fd3f0b9fe23703c970d494edc41ae52ee32de.jpg,关注小片片，天天看大片！VX公众号：小片片说大片。商务合作VX：oyxlcjk,保密,6.0,True,2025百大UP主、2024百大UP主、知名影视UP主,2.0,7935108.0,863.0,1716.0
99157282,盗月社食遇记,https://i1.hdslb.com/bfs/face/c7fb5da587c2ec6b56ad47579933fda34c000457.jpg,心里有光，哪儿都美。,保密,6.0,True,2024百大UP主、2022年度原创栏目奖UP主、2021年度最高人气UP主,2.0,8330417.0,776.0,668.0
7552204,啊吗粽,https://i1.hdslb.com/bfs/face/40a3cce5ce83edf18ef0d144772fd3d94d6b3d3f.jpg,微博：@啊吗粽  啊和吗都是口字旁！！商务合作V：ida_Zzzz,男,6.0,True,2021百大UP主、2019年度原创栏目奖UP主、2023年度社会贡献,2.0,4883551.0,589.0,426.0
86439234,Upspeed盛嘉成,https://i0.hdslb.com/bfs/face/f4920f78b6d30a5f4b21e2026924bd99bfb50f58.jpg,传递属于Z世代的年轻汽车文化内容！合作wx：DT_swiss 备注合作 微博：盛嘉成,男,6.0,True,2025百大UP主、2024年度商业影响力奖UP主、知名汽车UP主,2.0,2695675.0,755.0,409.0
26240675,与山0v0,https://i2.hdslb.com/bfs/face/1dd429855a968c9d22b8ccc000a7aaabe8dbc201.jpg,喜欢！所以会坚持下去！商务合作请加v:hyqiuqiu19；商务q:445591408,男,6.0,True,2025百大UP主、2024百大UP主、知名UP主,2.0,5284359.0,274.0,1081.0
1455861172,剑客范十三,https://i1.hdslb.com/bfs/face/22bbff153cd72367ba69d553ee5853f321529324.jpg,从酒店员工到五项世界纪录保持者，感谢有你相伴！合作请加：fanshisan013。,男,6.0,True,2025百大UP主、2024百大UP主,2.0,2550357.0,26.0,246.0
296092268,碎嘴企鹅,https://i2.hdslb.com/bfs/face/6834fe6edbac29a5a4a064d0d94f909f51842695.jpg,低谷才是常态,男,6.0,True,bilibili 2022百大UP主、知名搞笑UP主,2.0,2950073.0,105.0,301.0
1027737427,MrBeast官方账号,https://i1.hdslb.com/bfs/face/d85295bc576e059c1a549d89d405f22311571898.jpg,大家好，我是野兽先生！全网有10亿粉丝，如果你想看更多新奇有趣的内容，欢迎关注我这位远道而来的UP主吧～,保密,6.0,True,MrBeast官方账号,1.0,7021259.0,6.0,95.0
53737196,食事史馆,https://i2.hdslb.com/bfs/face/caa9d6afe048e20f2fc706ae43323da16c3e4241.jpg,"～～～～～关于吃的那点事儿～～～～～
工作联系：llu503477@gmail.com",保密,6.0,True,2025百大UP主、知名UP主,2.0,1860097.0,308.0,160.0
1195284234,李白尼的猜想,https://i0.hdslb.com/bfs/face/a1faae3e1943c67e0a88ad1af7329aeed7d4616b.jpg,多点好奇，多点猜想，多点意思。,保密,6.0,True,2023百大UP主、知名科普UP主,2.0,3578521.0,187.0,155.0
326246517,zettaranc,http://i0.hdslb.com/bfs/face/7ad1414215e6529dd6308a990b57ccc0a948a0c2.jpg,love and share，分享热爱。,男,6.0,True,bilibili 2021百大UP主、知名UP主,2.0,2277306.0,112.0,305.0
7349,STN工作室,https://i2.hdslb.com/bfs/face/5bc1308ef3ac8eed73ed98ad4770f960547688d3.jpg,玩游戏&讲段子的。 商务 ：STN_7349（请注明来意）,男,6.0,True,2025百大UP主、知名游戏UP主、直播高能主播,1.0,2537747.0,233.0,1429.0
21837784,阿斗归来了,https://i1.hdslb.com/bfs/face/b6dad37ef0a68341b6e2f84de5e1f9ee02f8365e.jpg,全网同名。做油管上的创作者们请注意：避坑“优桥新媒体YB media”这家MCN公司，若有需要，我无偿介绍其他靠谱方式。,男,6.0,True,bilibili 2020百大UP主、知名影视UP主,1.0,7033082.0,74.0,781.0
163637592,老师好我叫何同学,https://i0.hdslb.com/bfs/face/492d0bb71749332040f9d812954fa0b52e66c490.jpg,目标是做有意思的视频｜合作请联系xhaxx1123@163.com｜粉丝想做htxcontact@163.com 请留下vx或者手机号,保密,6.0,True,2025百大UP主、2025年度最佳作品奖UP主、2020年度最佳作品奖UP主,2.0,12690185.0,341.0,91.0
1910020454,谁不重要i,https://i2.hdslb.com/bfs/face/d062d8c6efd378f88e106cdfb55d8b3d5cda8d01.jpg,合集在系列～个人q3595089438,女,6.0,True,2022年度新人奖UP主、bilibili 知名游戏UP主,2.0,1312298.0,587.0,274.0
474803476,泡厨房的顾小胖,https://i1.hdslb.com/bfs/face/c40c0d41d022944fb2507cd3cfbc3241f540973b.jpg,商务Vx:Gx88592771 不标注品牌不通过,男,6.0,True,2023百大UP主、知名美食UP主,2.0,2243502.0,129.0,164.0
18343098,河野华,https://i0.hdslb.com/bfs/baselabs/f9c5bdd66e1cbcef05c96cd7b6c34d923d68a9f3.png,"理工科毕业的魔法使
想成为动物园园长
正在记录《河野华的忧郁》
Please follow  me
糖 香料 一切美好的事物，还有化學物X",女,6.0,True,2024百大UP主、知名UP主,2.0,3251937.0,354.0,176.0
6272357,o小庄o,https://i2.hdslb.com/bfs/face/7f3b21362ae7969e450be591a628a90eed693dae.jpg,观众交流群：288656259 微博@之子于归-晴晴  商务合作vx：suiji_-17、qq843046431,男,6.0,True,bilibili 2021百大UP主、知名UP主,2.0,1510791.0,25.0,303.0
34009507,-显眼宝-,https://i1.hdslb.com/bfs/face/13b9f8b60804357d903cbfb38f69dd837a32f941.jpg,"超级大社恐Ծ‸ Ծ 
战斗暴龙型i人
素质不详，遇强则强
商务请联系：Fadachai-here
大柴工作室出品",女,6.0,True,bilibili 知名UP主,1.0,2633457.0,70.0,136.0
249115678,好运的鱼,https://i1.hdslb.com/bfs/face/c786831e251bc18df06f46f6c1cde375957102ad.jpg,谢谢你这么帅还关注我//商务wx:wqf1311481205(请备注合作品牌项目）,男,6.0,True,bilibili 2021百大UP主、知名游戏UP主,1.0,1570816.0,92.0,259.0
3546657239075200,登陆少年组合,https://i1.hdslb.com/bfs/face/e5ec6b64e6ae48b9d8616b38c9945eece8242f5b.jpg,TOP登陆少年组合- TransfOrm Project,男,6.0,True,时代峰峻旗下TOP登陆少年组合官方账号,0.0,1941200.0,3.0,389.0
8034163,浅澄月,https://i1.hdslb.com/bfs/face/28abe5c53184c2705c3c29784733847e930d4487.jpg,每周更新出生之家，正在准备每个月的大活。商务合作请私信~https://member.bilibili.com/platform/home,保密,6.0,True,bilibili 2019百大UP主、知名UP主,2.0,1484024.0,256.0,310.0
546195,老番茄,http://i0.hdslb.com/bfs/face/bc5ca101313d4db223c395d64779e76eb3482d60.jpg,新浪微博：_老番茄_,保密,6.0,True,2025百大UP主、2025年度商业影响力奖UP主、2022年度联合创作奖UP主,2.0,20164298.0,5.0,650.0
3546630773016865,时代少年团,https://i1.hdslb.com/bfs/face/cffb453787f60a1f13cd49deecc5974e2dad40ff.jpg,,保密,6.0,True,时代少年团官方账号,1.0,4199571.0,5.0,1179.0
49442838,格历奇GLITCH,https://i0.hdslb.com/bfs/face/06ea197a6b245ff730c8d9abd684abdff3193ef3.jpg,"Glitch Productions是一家澳洲独立动画工作室, 此账号为BiliBili官方账号,请B站小伙伴多多支持！",保密,6.0,True,GLITCH官方账号,1.0,905553.0,6.0,45.0
45107914,桃黑黑Tor,https://i1.hdslb.com/bfs/face/d06ecb2119ea2bdc320c0f189ab2ab65adc4180a.jpg,之前b站一直有工作人员在帮忙分发，所以可能看大家评论不太及时～之后都由我自己来管理了，会发布一些游戏录屏在这里～（以及一些需要分发的??,保密,6.0,True,桃黑黑官方账号,2.0,2851568.0,30.0,153.0
628427286,蜡笔小坨恰恰恰,https://i0.hdslb.com/bfs/face/c4150713a64e869860d91a2390076f52adf45f76.jpg,欢迎来到快乐天地,保密,6.0,True,2025年度新人奖UP主、知名影视UP主,0.0,705482.0,21.0,48.0
3493288665417911,敖小丙1688,https://i2.hdslb.com/bfs/face/3fec03bfe65f98392c7d0bbc00eddb982f09f10e.jpg,商务v：aoxiaobing1688（请注明来意）科普区最省流UP主！,女,6.0,True,bilibili 知名科普UP主,2.0,850778.0,39.0,536.0
532769633,VicetoneMusic,https://i2.hdslb.com/bfs/face/f1d9360dd885164bf108668cc69af908ef3c8bc7.jpg,荷兰DJ双人组Vicetone官方号,保密,6.0,True,Vicetone官方账号,2.0,885628.0,15.0,326.0
946974,影视飓风,https://i0.hdslb.com/bfs/face/c1733474892caa45952b2c09a89323157df7129a.jpg,无限进步！｜商务合作请联系邮箱：bd@ysjf.com（邮件中麻烦备注公司、咨询内容）｜店铺名：影视飓风,男,6.0,True,2025百大UP主、2023年度最高人气奖UP主、课堂优质讲师,2.0,15663270.0,672.0,886.0
20457232,一只吐槽圆,https://i1.hdslb.com/bfs/face/bc2f05efa553aa28def1cc1198bb7920993730bd.jpg,"圆圆的脸 损损的嘴(๑•̀ㅂ•́)و✧
商务tucaoyuan@hotmail.com烦请附公司后缀
不签MCN
",保密,6.0,True,bilibili 知名UP主,1.0,2671885.0,69.0,332.0
6574487,纳豆奶奶,https://i2.hdslb.com/bfs/face/0a8638b34173708fcf979bd1166fbb7fdb1110a4.jpg,【世界恋爱图鉴】创始人｜建了一座图书馆的有种女人｜ 你喜欢我，我也会喜欢你。欢迎私信投稿/表白！会看的～ 合作微信wilsonjp1010,保密,6.0,True,bilibili 2020百大UP主、知名UP主,2.0,4762304.0,128.0,306.0
674162415,阿针三角洲行动,https://i0.hdslb.com/bfs/face/f8e0ae3f4a30c3447162ea22228f64ecaf1bae0b.jpg,找战神服务浩：Cupid电竞（KOOK：9086）,保密,5.0,False,,0.0,26707.0,3.0,22.0
406636263,HOLA小测佬,https://i0.hdslb.com/bfs/face/8d076e9dffc6457c18d050b20195aba05c9996ea.jpg,"商务合作联系VX：xiaocelaotv（注明品牌）
中欧研究博士一枚
环球旅行，带大家走遍世界每个角落
",保密,6.0,True,2025百大UP主、2023百大UP主、知名UP主,2.0,5425325.0,212.0,224.0
212345699,星辰趣味屋,https://i2.hdslb.com/bfs/face/44e4e7b87edf3f588f82d57e1f35bc37bee0f399.jpg,商务合作V：a2927032331,男,6.0,True,bilibili 知名UP主,2.0,1465630.0,237.0,247.0
39160258,李大锤同学,https://i1.hdslb.com/bfs/face/c29eb1c4dfa72301dd0279494023e26990c3fd3b.jpg,"知名咋呼博主，重度数码依赖患者，智能汽车头号玩家૮₍ ˃ ⤙ ˂ ₎ა
联系邮箱：lidachuihezuo@163.com",男,6.0,True,bilibili 知名科技UP主,2.0,543182.0,94.0,1630.0
250858633,华农兄弟,https://i1.hdslb.com/bfs/face/bac504655c69ab937b0be4557e27535f794b0c66.jpg,实拍农村美食美景，有趣好玩新鲜事！咨询 xy860086,保密,6.0,True,bilibili 知名UP主,2.0,6123773.0,36.0,583.0
3546972954823646,梓渝工作室,https://i2.hdslb.com/bfs/face/fe70520206f71d5282e8f9ae8804dcba7b3689aa.jpg,,保密,6.0,True,梓渝工作室官方账号,2.0,232818.0,1.0,44.0
3493117728656046,摩的司机徐师傅,https://i0.hdslb.com/bfs/face/5c62273a893cd5a4ddfd30d2790888250283cae2.jpg,人物纪录片，上镜私信我“投稿+vx号”，每周47早上8点更新。本频道郑重承诺：0编排，0剧本，全部即兴真实记录(植入广告除外),男,6.0,True,bilibili 知名UP主,2.0,1938709.0,93.0,413.0
102584256,浪花姜,https://i0.hdslb.com/bfs/face/ac04da8dd94a0cbee7312a98383a35f77819c899.jpg,你最好奇的古今生活百科史 ,保密,6.0,True,bilibili 知名UP主,2.0,1398075.0,524.0,119.0
1577804,某幻君,https://i2.hdslb.com/bfs/face/a7eda2f97431d13f89a43b310262d1b19be83c01.jpg,微博@某幻今天拖更了没 合作邮箱：maergege@sina.com,男,6.0,True,2025百大UP主、2025年度原创音乐奖UP主、知名UP主,2.0,8611674.0,318.0,441.0
433351,EdmundDZhang,https://i1.hdslb.com/bfs/face/50900541a74f7875867c38a1e8e572b44b388060.jpg,嘿! 工作请联系邮箱hanmin_0101@126.com 我的B站直播: live.bilibili.com/5050,男,6.0,True,2025年度商业新势力奖UP主、2021百大UP主、2022年度巅峰主播,2.0,3177218.0,62.0,462.0
3493263094844195,不哟biu,https://i2.hdslb.com/bfs/face/077981b5b6cf6bb60f4ea9aa6cbfce669c8462ca.jpg,什么意思,保密,6.0,False,,0.0,616659.0,0.0,60.0
203337614,开心嘴炮,https://i2.hdslb.com/bfs/face/5cd3053f352bc597bac3d11b824e548108423cb2.jpg,商务请加vx号：woslik，影视综解说、盘点；硬核、趣味吐槽；自制生活短片,保密,6.0,True,bilibili 知名娱乐UP主,1.0,2882384.0,34.0,632.0
696115518,爱看热闹的大鹏,https://i0.hdslb.com/bfs/face/999d403d5fc9dc2e102aa0a3a7428d7b56e78de5.jpg,V:t1f041,保密,6.0,True,bilibili 知名UP主,0.0,802581.0,18.0,264.0
397432797,朝暮不睡觉QWQ,https://i0.hdslb.com/bfs/face/8eb6989d3a5982bd57e8abda0f29ab2034c28c9a.jpg,"普通火漆er 不回私信
谢谢你的喜欢～
愿朝朝暮暮常相伴～",保密,6.0,False,,1.0,33730.0,59.0,30.0
105502937,足球故事-李治霖,https://i2.hdslb.com/bfs/face/d999b3f6f90005b5f69f2d2069879eba9e486e27.jpg,商务：lzlsw003 ，粉丝：GodTop001 ,男,6.0,True,bilibili 知名运动UP主,2.0,1023333.0,484.0,329.0
6336952,老李船长,https://i1.hdslb.com/bfs/face/ded6f91c6937d0935412e362a1157264760ad3b4.jpg,商务合作wx：laoliforwork  （非本人）请备注合作！,男,6.0,True,2025百大UP主、2024百大UP主、知名UP主,1.0,2690368.0,425.0,577.0
22387588,南姨Minami,https://i1.hdslb.com/bfs/face/977ebdd4460f134642d0e16b01f3502672eafa02.jpg,叛逆中老年，喜欢二次元、猫、咖啡和摇滚,女,6.0,True,2025年度新人奖UP主、知名音乐UP主,2.0,1053184.0,107.0,302.0
222103174,央视网,https://i1.hdslb.com/bfs/face/bc9054b679e187858daa6004633d0f45654b99ae.jpg,我还是从前那个小央没有一丝丝改变~,保密,6.0,True,央视网官方账号,2.0,5769851.0,15.0,25797.0
370872189,小橙猫me,https://i0.hdslb.com/bfs/face/97c91c3314d0179996e57cf293316cba9ae27cea.jpg,梦到啥更啥  现在关注就是老粉了 如果没更新  就是在更新的路上……在d和b和ks有账号,男,5.0,False,,1.0,81788.0,62.0,24.0
14079696,Kimo桑,https://i0.hdslb.com/bfs/face/7615a514b183fd142c3f4f5b353ec61ec9c72899.jpg,一个小忠告：切勿以我为准。主观业余瞎扯电影。WeChat：kimomomo 请注明来意,男,6.0,True,bilibili 知名影视UP主,2.0,617509.0,405.0,321.0
69112541,聒噪的山海君,https://i2.hdslb.com/bfs/face/a27d302eb46c631ddf469dd56fba72c03041d0f4.jpg,文静的山海君  商务合作：b1017702188,男,6.0,True,bilibili 知名游戏UP主,2.0,1420064.0,850.0,312.0
2175690,徐Toso,https://i0.hdslb.com/bfs/face/c10a3c297b8f12879c05bf3c592639ec7a972fd9.jpg,「实现大家欲望的小助手～」合作 vx : ciaociao23333（非本人）曾经的动画师 现在的AIGC探索者！粉丝群：490608714,男,6.0,True,bilibili 知名UP主,2.0,838613.0,1402.0,193.0
654552,圆桌动漫,https://i0.hdslb.com/bfs/face/6c1421573d214809ca86aef25bdd23670e00128a.jpg,从未开展过任何付费培训业务，或招收学员 所有打着圆桌动漫名头收徒的都是骗子 请大家谨防上当受骗，商务合作微信：mmhch123；,男,6.0,True,圆桌动漫官方账号,2.0,5452414.0,1724.0,662.0
65582571,川崎仁仁菜,https://i0.hdslb.com/bfs/face/ea1f8b9d60ca5d67b7245099836720c91337edc3.jpg,企鹅笔记更新中,保密,6.0,True,bilibili 知名UP主,1.0,335353.0,486.0,162.0
21778075,_青红造了个白_,https://i1.hdslb.com/bfs/face/58772b63be427a2340ce780c766cad11f68c8380.jpg,私信已关，商:364233117,保密,6.0,True,青红造了个白官方账号，影视剪辑自媒体,2.0,2323682.0,11.0,48.0
373388923,脱缰凯Kk,https://i1.hdslb.com/bfs/face/1367615bfd41b079eae1ac1225dbefcc260acbbb.jpg,商务v: Xdwh1230,保密,6.0,True,脱缰凯官方账号，搞笑UP主,1.0,6019017.0,35.0,726.0
452606628,王师傅和小毛毛,https://i0.hdslb.com/bfs/face/024a29e8cf627ac388faf9152f42e940b7b01cc6.jpg,山猪吃细糠~,男,6.0,True,bilibili 2022百大UP主、Vlog领域优质UP主，王师傅好为人师官方账号,1.0,1818645.0,167.0,494.0
3546781006694901,玉玉__,https://i0.hdslb.com/bfs/face/cc515923daf9a49fba6031c54e09bca8a073935d.jpg,原创作者 不准叫我豹豹猫猫合作v：melodybabydog 粉丝群：827069972,男,6.0,True,bilibili 知名娱乐UP主,2.0,1334263.0,16.0,71.0
1398957,树深时见鹿dear,https://i0.hdslb.com/bfs/face/3492081b9cf0a59626c663537fe30f0acf53f6c5.jpg,希望能够把快乐带给你们 合作请私信,男,6.0,True,bilibili 知名UP主,2.0,1012844.0,422.0,270.0
321422126,进击的金厂长,https://i2.hdslb.com/bfs/face/d3cc4b2909707fcf31e943e9970bf2e621483ef3.jpg,B站第一带慈善家  商务联系V：jinboss66（注明来意）,男,6.0,True,2025百大UP主、2024百大UP主、2023百大UP主,2.0,5528544.0,99.0,752.0
785025,阿力阿力栗,https://i0.hdslb.com/bfs/face/73e63a4bbabb53a9bfcca8fa5ea0677324828bd8.jpg,超勇区up主，周更~ v:alialili1123,男,6.0,True,bilibili 知名游戏UP主,2.0,662239.0,219.0,524.0
79577853,智能路障,https://i0.hdslb.com/bfs/face/f56a6aef4271593a451f3545dc00af3549868939.jpg,"商务合作v：znlz1234567
主要讲书、游戏、故事，《生意》系列连载更新中。",保密,6.0,True,2024百大UP主、知名UP主,2.0,4208960.0,375.0,258.0
121225592,TOM表哥,https://i2.hdslb.com/bfs/face/0bf1e6042cefcac1d1e45e337e0d1c347d862547.jpg,以最真实的视角，带大家了解电信诈骗。,男,6.0,True,bilibili 知名UP主,1.0,1904037.0,71.0,46.0
245069296,迷影区间,https://i1.hdslb.com/bfs/face/a4aae4a3495cd589c21ee0d79d684ac82352c62b.jpg,光影中的潜行者，从玻璃镜子的那一个方向，往返穿梭于那个被称为“The Zone”的模糊领地。,保密,6.0,True,2025百大UP主、知名影视UP主,2.0,1158830.0,1069.0,178.0
31852969,徐五八,https://i1.hdslb.com/bfs/face/9289ccc81957a5c89cafc6285a8097a917052d3b.jpg,"奶茶界吴彦祖，在欧洲有家奶茶店
家里还有度假屋，饭馆，还给海外博主提供一些品牌货
随便拍拍，大家开心就好",男,6.0,False,,1.0,590114.0,35.0,240.0
348989367,沫子瞪片,https://i0.hdslb.com/bfs/face/a2131d38a2ea73f16ff25e61dbeb40377233f552.jpg,祝大家天天开心！商务合作vx：18532040925,男,6.0,True,bilibili 知名影视UP主,2.0,2689589.0,163.0,927.0
327757321,摸鱼事务所,https://i1.hdslb.com/bfs/face/93c8bd776691b3b114b5e06f5c8dff96a28f7c82.jpg,我们除了上班对啥都感兴趣。,保密,6.0,True,2025百大UP主、摸鱼事务所官方账号,1.0,2104745.0,48.0,515.0
3493118080977520,爱摆牌的龙龙1代摆,https://i1.hdslb.com/bfs/face/af14aca503013a9dfbe472302e7ef0745c59f73d.jpg,"多米诺手艺人｜专注扑克牌&骨牌&哥德堡创意呈现
承接商业活动·广告拍摄·品牌展示?：engeng1212
求婚·生日（定制祝福视频）
 ",男,6.0,False,,0.0,159127.0,4.0,203.0
438926406,丹牛食走起,https://i0.hdslb.com/bfs/face/4e8b79b69c10bdcfa3edebe83a5ce89b0d2f8ae2.jpg,"不接商單推广
油管：丹牛食",男,6.0,True,bilibili 新星UP主,1.0,857611.0,64.0,450.0
1208823126,大圆镜科普,https://i0.hdslb.com/bfs/face/9c34ee4b8041dd6f2139c52287c8d34a0a42f230.jpg,科技之大，艺术之圆，哲学之镜天桥脑科学研究院旗下大圆镜工作室“用AI做最好的视频”（每周四更）,保密,6.0,True,bilibili 知名科普UP主,1.0,1774127.0,141.0,98.0
5024187,龙三条,https://i0.hdslb.com/bfs/face/cda8fcf0a9c279d462e918fe273f008772c3c73e.jpg,原片资源私信我回复“资源”获取 / 合集从《圆蛤镇宇宙开端》往后开始就是顺序更新咧,保密,6.0,False,,2.0,1529073.0,35.0,458.0
505634299,蓝色青年奈克赛斯,https://i1.hdslb.com/bfs/face/01b7925877971e9dfc5d8e1f9e7dcd19557aaebf.jpg,光是纽带，免费解答劳动纠纷法律问题。,保密,6.0,False,,0.0,12869.0,44.0,32.0
472229397,张森的下班料理,https://i0.hdslb.com/bfs/face/ac3b108b97e8a8415476ca5db05b71ea1fdf965a.jpg,"商务v：WumayiZS
五蚂蚁，厨师长每天晚上下班偷吃日常记录
深耕一个领域
料理经验13年+",男,6.0,True,bilibili 知名美食UP主,2.0,1209025.0,99.0,104.0
8096990,啊粥粥啊粥,https://i2.hdslb.com/bfs/face/79c1cf49166f6354d8814e93a4c8e1b55cfc03f2.jpg,真理的反面，是另一个真理（INTP/戊辰/机梁）,保密,6.0,True,2023百大UP主、2021新人奖UP主、知名UP主,2.0,3557211.0,1343.0,207.0
40006642,women51,https://i1.hdslb.com/bfs/face/951ff2ee87118a61c6ada923cc57ae282f5f7686.jpg,"世界以痛吻我，要我报之以歌。
热爱火影，不忘初心，希望得到大家的认可。商务合作VX:GUANZI9（打火影单子直接B站私聊）",男,6.0,True,bilibili 知名游戏UP主、直播高能主播,2.0,869753.0,567.0,1258.0
36662214,啦啦啦的G君,http://i0.hdslb.com/bfs/face/a2cd6bd6ef7e8c53d2c7ed9c9dbf7c4fa7916b9c.jpg,啦啦啦啦啦啦,男,6.0,False,,2.0,56057.0,136.0,44.0
1636852855,刘泳杰,https://i1.hdslb.com/bfs/face/4ee923ef4ff3aea43309cf441c68f5df045b74c4.jpg,"一名辣美食爱好者
《全国寻辣美食之旅》系列首创者
宣传中国各地辣美食文化
商务合作:suv66999（非本人",男,6.0,False,,0.0,269964.0,1.0,149.0
108532523,英雄联盟赛事,https://i2.hdslb.com/bfs/face/c47ccddaf7a9c8f443657b7b3a8452c163268f02.jpg,英雄联盟赛事 Bilibili官方频道,保密,6.0,True,英雄联盟赛事官方账号,2.0,762934.0,53.0,6881.0
